ID,Area,Mean,Min,Max,X,Y
822,0,58,58,58,270,341.5
823,0,48,48,48,237,324
824,0,59,59,59,234.5,315
825,0,49,49,49,272,298.5
826,0,43,43,43,271.5,307
827,0,57,57,57,271,312.5
828,0,41,41,41,238.5,302.5
829,0,68,68,68,248.5,269
830,0,28,28,28,258,280.5
831,0,68,68,68,294,324.5
832,0,49,49,49,299.5,335.5
833,0,35,35,35,309.5,320
834,0,28,28,28,318.5,327
835,0,52,52,52,330,309
836,0,47,47,47,342,306.5
837,0,51,51,51,339,298.5
838,0,52,52,52,339,289.5
839,0,42,42,42,336,268
840,0,41,41,41,322.5,268
841,0,29,29,29,309,295
842,0,50,50,50,344,331
843,0,66,66,66,338.5,343.5
844,0,45,45,45,330.5,339.5
845,0,78,78,78,346.5,355.5
846,0,73,73,73,379,367.5
847,0,60,60,60,355,378.5
848,0,67,67,67,341,378
849,0,85,85,85,344.5,389
850,0,56,56,56,313.5,361
851,0,82,82,82,281.5,364.5
852,0,47,47,47,281.5,352
853,0,35,35,35,315.5,391
854,0,35,35,35,283.5,383
855,0,38,38,38,293.5,374
856,0,88,88,88,328,389
857,0,69,69,69,333.5,396
858,0,84,84,84,339.167,400
859,0,76,76,76,336.667,418.667
860,0,63,63,63,332.833,432.667
861,0,51,51,51,328.667,436.5
862,0,56,56,56,361.833,433
863,0,72,72,72,388.333,423.167
864,0,53,53,53,397.5,413.833
865,0,62,62,62,408.333,404.167
866,0,43,43,43,391.333,396.5
867,0,52,52,52,408.667,432.833
868,0,32,32,32,403.333,438.667
869,0,51,51,51,427.833,452.5
870,0,37,37,37,382.333,442.167
871,0,47,47,47,360.833,448.833
872,0,52,52,52,373.5,463
873,0,59,59,59,381.667,471.5
874,0,58,58,58,272.833,380.333
875,0,40,40,40,252,380.5
876,0,34,34,34,267,395.833
877,0,67,67,67,252,400.5
878,0,30,30,30,241.5,395.333
879,0,33,33,33,241.5,410.667
880,0,32,32,32,286.667,409.667
881,0,43,43,43,291.833,420.333
882,0,68,68,68,305.167,427.833
883,0,59,59,59,301.667,436.333
884,0,63,63,63,275.833,441.333
885,0,68,68,68,272.833,455.167
886,0,41,41,41,277.333,466.167
887,0,62,62,62,265.833,471.167
888,0,42,42,42,299.333,459.167
889,0,52,52,52,336.167,407
890,0,37,37,37,325.833,458
891,0,31,31,31,316.333,465.833
892,0,84,84,84,316.333,470.833
893,0,49,49,49,325.167,469.5
894,0,46,46,46,341.167,468.167
895,0,45,45,45,316.25,481
896,0,43,43,43,320,478.75
897,0,61,61,61,328,480.25
898,0,52,52,52,293.75,483.25
899,0,36,36,36,305,498
900,0,38,38,38,214.5,438.75
901,0,51,51,51,223.75,426.75
902,0,50,50,50,234,427.5
903,0,18,18,18,219.25,416
904,0,65,65,65,411.25,379.75
905,0,33,33,33,412,389.25
906,0,28,28,28,435,373.25
907,0,25,25,25,432.75,388
908,0,19,19,19,445.75,384
909,0,36,36,36,462.75,381.25
910,0,28,28,28,217,457.75
911,0,32,32,32,249.5,470.75
912,0,77,77,77,208.25,483.25
913,0,26,26,26,234.5,495.75
914,0,69,69,69,212.5,509.75
915,0,52,52,52,201.75,517.5
916,0,34,34,34,236,523.25
917,0,27,27,27,255.5,516.25
918,0,42,42,42,271.5,509.75
919,0,24,24,24,287.75,521.5
920,0,44,44,44,299.25,516.25
921,0,29,29,29,309.75,523.75
922,0,32,32,32,222.75,545
923,0,43,43,43,244.75,549
924,0,74,74,74,203,544.25
925,0,45,45,45,200.75,530.5
926,0,44,44,44,209.25,533.75
927,0,44,44,44,191,551.75
928,0,38,38,38,244.25,582
929,0,29,29,29,228.75,584.75
930,0,60,60,60,273.75,566
931,0,38,38,38,279.5,555.75
932,0,24,24,24,292.75,550.5
933,0,59,59,59,310,558.5
934,0,51,51,51,322.25,567.5
935,0,53,53,53,280.25,577.25
936,0,36,36,36,303,590.75
937,0,57,57,57,281.75,594
938,0,33,33,33,271.25,586.5
939,0,56,56,56,329.75,554
940,0,66,66,66,321.5,546.75
941,0,40,40,40,342,548.5
942,0,54,54,54,357.75,545.25
943,0,36,36,36,371.75,545.25
944,0,36,36,36,382.5,532.75
945,0,34,34,34,401.25,538
946,0,52,52,52,389.25,560.5
947,0,51,51,51,368.75,565
948,0,37,37,37,340.25,565.25
949,0,61,61,61,361.5,594.5
950,0,79,79,79,378.75,611
951,0,72,72,72,397.25,620.25
952,0,45,45,45,392.75,642.25
953,0,52,52,52,335.25,626.5
954,0,56,56,56,329.75,618.25
955,0,62,62,62,344,621.5
956,0,29,29,29,318.75,611
957,0,30,30,30,321.5,581.5
958,0,82,82,82,195.333,429.667
959,0,97,97,97,183.333,446.333
960,0,38,38,38,184,461
961,0,43,43,43,184.667,470.333
962,0,42,42,42,162.667,455.667
963,0,28,28,28,163.333,463.667
964,0,35,35,35,142,435.667
965,0,56,56,56,132,441
966,0,43,43,43,127.333,454.333
967,0,54,54,54,123.333,420.333
968,0,27,27,27,110,440.333
969,0,53,53,53,93.333,434.333
970,0,46,46,46,82.667,443.667
971,0,35,35,35,94.667,461.667
972,0,37,37,37,62.667,436.333
973,0,34,34,34,39.333,419
974,0,31,31,31,30,424.333
975,0,49,49,49,13.333,431.667
976,0,35,35,35,4,425
977,0,58,58,58,27.333,461
978,0,41,41,41,34.667,458.333
979,0,43,43,43,60,476.333
980,0,50,50,50,74.667,486.333
981,0,71,71,71,80.667,491
982,0,34,34,34,74,500.333
983,0,50,50,50,30,499
984,0,67,67,67,120.667,487
985,0,64,64,64,120.667,499.667
986,0,69,69,69,106.667,498.333
987,0,56,56,56,107.333,486.333
988,0,51,51,51,184.667,494.333
989,0,30,30,30,180,486.333
990,0,27,27,27,163.333,481
991,0,41,41,41,137.333,477.667
992,0,72,72,72,162,489.667
993,0,28,28,28,172.667,511.667
994,0,20,20,20,161.333,506.333
995,0,52,52,52,152.667,520.333
996,0,36,36,36,132.667,527.667
997,0,54,54,54,142,540.333
998,0,31,31,31,130,535
999,0,55,55,55,124.667,547
1000,0,66,66,66,93.333,537
1001,0,42,42,42,86.667,533.667
1002,0,33,33,33,102.667,521.667
1003,0,23,23,23,12,528.333
1004,0,34,34,34,23.333,551.667
1005,0,44,44,44,56,549.667
1006,0,43,43,43,67.333,561
1007,0,53,53,53,56,569
1008,0,56,56,56,67.333,570.333
1009,0,57,57,57,78.667,571.667
1010,0,57,57,57,80.667,582.333
1011,0,30,30,30,65.333,589.667
1012,0,30,30,30,22.667,575.667
1013,0,25,25,25,14,568.333
1014,0,28,28,28,6.667,581.667
1015,0,74,74,74,24.667,583.667
1016,0,51,51,51,8,609.667
1017,0,58,58,58,12.667,599.667
1018,0,39,39,39,56,607
1019,0,41,41,41,43.333,613
1020,0,32,32,32,26.667,629
1021,0,55,55,55,16,641.667
1022,0,70,70,70,4.667,653.667
1023,0,46,46,46,51.333,639
1024,0,32,32,32,67.333,628.333
1025,0,36,36,36,72,617
1026,0,58,58,58,91.333,629
1027,0,58,58,58,106,598.333
1028,0,34,34,34,98.667,615.667
1029,0,62,62,62,157.333,581.667
1030,0,43,43,43,160.667,592.333
1031,0,74,74,74,169.333,584.333
1032,0,48,48,48,166,563.667
1033,0,64,64,64,162,560.333
1034,0,51,51,51,184.667,546.333
1035,0,53,53,53,184.667,617
1036,0,45,45,45,185.333,605.667
1037,0,35,35,35,190.667,612.333
1038,0,38,38,38,213.333,604.333
1039,0,39,39,39,147.333,611
1040,0,43,43,43,120.667,585
1041,0,42,42,42,122.667,634.333
1042,0,54,54,54,25.333,666.333
1043,0,51,51,51,2.667,685
1044,0,36,36,36,74,664.333
1045,0,42,42,42,92,667.667
1046,0,44,44,44,88.667,674.333
1047,0,30,30,30,72,679.667
1048,0,70,70,70,143.333,658.333
1049,0,48,48,48,156.667,653.667
1050,0,41,41,41,181.333,661
1051,0,64,64,64,156,691
1052,0,52,52,52,188.667,687
1053,0,40,40,40,200,671
1054,0,40,40,40,118,675.667
1055,0,26,26,26,110,687
1056,0,29,29,29,98,703.667
1057,0,19,19,19,82,708.333
1058,0,40,40,40,67.333,715
1059,0,35,35,35,49.333,698.333
1060,0,33,33,33,39.333,705.667
1061,0,22,22,22,26.667,712.333
1062,0,23,23,23,34,693
1063,0,43,43,43,64,742.333
1064,0,28,28,28,44,739.667
1065,0,38,38,38,34.667,763.667
1066,0,21,21,21,50.667,759
1067,0,47,47,47,6.667,741.667
1068,0,28,28,28,5.333,758.333
1069,0,42,42,42,118.667,735
1070,0,23,23,23,101.333,747.667
1071,0,28,28,28,86.667,759.667
1072,0,28,28,28,72.667,773.667
1073,0,23,23,23,80.667,781
1074,0,34,34,34,92.667,786.333
1075,0,41,41,41,42.667,790.333
1076,0,30,30,30,46,799
1077,0,26,26,26,18,799
1078,0,23,23,23,43.333,819
1079,0,23,23,23,137.333,731
1080,0,26,26,26,123.333,714.333
1081,0,62,62,62,154.667,719
1082,0,34,34,34,174,712.333
1083,0,43,43,43,193.333,707.667
1084,0,30,30,30,191.333,699
1085,0,31,31,31,208.667,703
1086,0,55,55,55,222,703
1087,0,45,45,45,241.333,696.333
1088,0,48,48,48,240,652.333
1089,0,42,42,42,249.333,631
1090,0,76,76,76,298,638.333
1091,0,29,29,29,277.333,633
1092,0,49,49,49,296.667,656.333
1093,0,47,47,47,288.667,649.667
1094,0,49,49,49,262.667,712.333
1095,0,44,44,44,266.667,705
1096,0,56,56,56,250.667,739
1097,0,24,24,24,217.333,739.667
1098,0,21,21,21,200,741.667
1099,0,65,65,65,200.667,773.667
1100,0,54,54,54,192,780.333
1101,0,73,73,73,203.333,781.667
1102,0,41,41,41,199.333,789.667
1103,0,75,75,75,167.333,769
1104,0,48,48,48,153.333,774.333
1105,0,52,52,52,167.333,752.333
1106,0,45,45,45,149.333,748.333
1107,0,44,44,44,132,785.667
1108,0,22,22,22,135.333,794.333
1109,0,24,24,24,116,787
1110,0,49,49,49,97.333,825
1111,0,24,24,24,107.333,813
1112,0,37,37,37,124,813
1113,0,32,32,32,142,811
1114,0,22,22,22,150.667,820.333
1115,0,45,45,45,154.667,825.667
1116,0,58,58,58,164.667,820.333
1117,0,62,62,62,190,821
1118,0,50,50,50,190.667,825
1119,0,25,25,25,244,670.333
1120,0,31,31,31,227.333,670.333
1121,0,32,32,32,236.667,639.667
1122,0,63,63,63,281.333,667.667
1123,0,68,68,68,280,675.667
1124,0,29,29,29,266.667,687.667
1125,0,29,29,29,277.333,651.667
1126,0,59,59,59,284.667,721.667
1127,0,40,40,40,224,767
1128,0,58,58,58,352,502.333
1129,0,52,52,52,376.667,490.333
1130,0,45,45,45,373.333,481.667
1131,0,39,39,39,365.333,477.667
1132,0,40,40,40,380.667,578.333
1133,0,47,47,47,392.667,581.667
1134,0,63,63,63,397.333,591
1135,0,35,35,35,404.667,581
1136,0,27,27,27,418.667,586.333
1137,0,28,28,28,418.667,601
1138,0,34,34,34,435.333,595.667
1139,0,69,69,69,434.667,600.333
1140,0,61,61,61,445.333,596.333
1141,0,47,47,47,455.333,607.667
1142,0,58,58,58,319,655.5
1143,0,50,50,50,322.5,674.5
1144,0,31,31,31,299.5,683.5
1145,0,62,62,62,309.5,714
1146,0,50,50,50,297.5,723.5
1147,0,47,47,47,319.5,707
1148,0,36,36,36,331.5,694.5
1149,0,31,31,31,342.5,681
1150,0,35,35,35,346,701.5
1151,0,30,30,30,355.5,687
1152,0,74,74,74,372,687
1153,0,35,35,35,379,678
1154,0,36,36,36,368,704
1155,0,30,30,30,346.5,659.5
1156,0,28,28,28,384,697
1157,0,30,30,30,392,707.5
1158,0,46,46,46,400,691
1159,0,44,44,44,416.5,689
1160,0,47,47,47,430,692.5
1161,0,42,42,42,432.5,715
1162,0,53,53,53,399,725.5
1163,0,52,52,52,391.5,735.5
1164,0,76,76,76,355.5,733.5
1165,0,41,41,41,336.5,731.5
1166,0,36,36,36,334,748
1167,0,36,36,36,307,743
1168,0,51,51,51,294.5,751.5
1169,0,49,49,49,270.5,769
1170,0,57,57,57,256,781
1171,0,70,70,70,306,794.5
1172,0,41,41,41,317,761.5
1173,0,49,49,49,275,811
1174,0,55,55,55,280.5,817.5
1175,0,34,34,34,275,837.5
1176,0,41,41,41,229,810
1177,0,54,54,54,231.5,836.5
1178,0,32,32,32,241.5,846.5
1179,0,30,30,30,256,836.5
1180,0,44,44,44,195.5,843.5
1181,0,63,63,63,198,873
1182,0,52,52,52,219,868.5
1183,0,55,55,55,214.5,882
1184,0,46,46,46,22.5,845
1185,0,32,32,32,5,835.5
1186,0,45,45,45,47.5,872.5
1187,0,44,44,44,18.5,889
1188,0,47,47,47,32,895
1189,0,23,23,23,75,874
1190,0,25,25,25,58,857.5
1191,0,46,46,46,86,851.5
1192,0,45,45,45,121,836.5
1193,0,47,47,47,119,866.5
1194,0,55,55,55,134.5,842
1195,0,30,30,30,107.5,853
1196,0,46,46,46,156,885
1197,0,51,51,51,113.5,885.5
1198,0,26,26,26,126,884.5
1199,0,29,29,29,99,873
1200,0,44,44,44,102,897.5
1201,0,30,30,30,80.5,894
1202,0,45,45,45,75.5,908.5
1203,0,50,50,50,11.333,915.667
1204,0,37,37,37,28,921.667
1205,0,34,34,34,27.333,932.333
1206,0,37,37,37,41.333,923.667
1207,0,28,28,28,39.333,944.333
1208,0,42,42,42,18,945
1209,0,37,37,37,59.333,945
1210,0,42,42,42,70.667,951
1211,0,45,45,45,40,971
1212,0,47,47,47,8.667,987
1213,0,53,53,53,29.333,993.667
1214,0,34,34,34,48,990.333
1215,0,40,40,40,82.667,936.333
1216,0,58,58,58,98.667,928.333
1217,0,46,46,46,94,921
1218,0,39,39,39,126,920.333
1219,0,42,42,42,126,909
1220,0,51,51,51,136.667,912.333
1221,0,75,75,75,322,816
1222,0,56,56,56,352.5,769
1223,0,53,53,53,162,924
1224,0,72,72,72,149.5,931
1225,0,58,58,58,151,943.5
1226,0,71,71,71,188.5,923.5
1227,0,36,36,36,183.5,909
1228,0,35,35,35,189,896.5
1229,0,59,59,59,228,935.5
1230,0,62,62,62,223,894
1231,0,40,40,40,234,898
1232,0,70,70,70,253,891.5
1233,0,53,53,53,277.5,905.5
1234,0,46,46,46,265.5,902.5
1235,0,41,41,41,256,920
1236,0,28,28,28,245.5,914.5
1237,0,46,46,46,153.5,994
1238,0,34,34,34,151.5,1015
1239,0,45,45,45,131,1000.5
1240,0,41,41,41,98,983
1241,0,21,21,21,102,966
1242,0,28,28,28,126,963
1243,0,45,45,45,196,963
1244,0,46,46,46,191,975
1245,0,71,71,71,230,984
1246,0,27,27,27,245,977
1247,0,25,25,25,192,999
1248,0,43,43,43,90,1022
1249,0,25,25,25,107,1013
1250,0,49,49,49,47,1021
1251,0,30,30,30,223,1009
1252,0,43,43,43,236,1011
1253,0,28,28,28,161,965
1254,0,30,30,30,242,959
1255,0,40,40,40,279.333,961
1256,0,54,54,54,272.667,953
1257,0,46,46,46,262.667,953
1258,0,47,47,47,266.667,942.333
1259,0,30,30,30,297.333,937
1260,0,18,18,18,294,949.667
1261,0,24,24,24,304.667,955
1262,0,63,63,63,312.667,973
1263,0,41,41,41,300,975
1264,0,51,51,51,300.667,993.667
1265,0,40,40,40,288.667,1017.667
1266,0,52,52,52,309.333,1009.667
1267,0,36,36,36,317.333,993
1268,0,30,30,30,329.333,971.667
1269,0,31,31,31,339.333,953.667
1270,0,19,19,19,330,946.333
1271,0,43,43,43,340,930.333
1272,0,39,39,39,343.333,934.333
1273,0,31,31,31,354,943
1274,0,52,52,52,361.333,921.667
1275,0,74,74,74,346,906.333
1276,0,43,43,43,314.667,910.333
1277,0,47,47,47,289.333,881
1278,0,62,62,62,306.667,900.333
1279,0,31,31,31,274.5,899
1280,0,29,29,29,277,894.5
1281,0,44,44,44,295.5,892
1282,0,36,36,36,304.5,873
1283,0,38,38,38,322.5,871.5
1284,0,49,49,49,338,883
1285,0,52,52,52,364.5,896
1286,0,57,57,57,364.5,885
1287,0,62,62,62,316,843
1288,0,70,70,70,285,864
1289,0,46,46,46,375,838
1290,0,53,53,53,331,841
1291,0,51,51,51,386,849.5
1292,0,40,40,40,393.5,890.5
1293,0,37,37,37,378,889
1294,0,32,32,32,409,883
1295,0,23,23,23,412,897.5
1296,0,42,42,42,386.5,918
1297,0,43,43,43,391,909
1298,0,40,40,40,399,901.5
1299,0,33,33,33,404,921.5
1300,0,48,48,48,384,939
1301,0,42,42,42,388.5,947.5
1302,0,50,50,50,372.5,970
1303,0,51,51,51,390.5,976.5
1304,0,37,37,37,335.5,1017
1305,0,37,37,37,367.5,1022
1306,0,39,39,39,415.5,963.5
1307,0,32,32,32,406.5,986.5
1308,0,42,42,42,452,991
1309,0,47,47,47,445,1005.5
1310,0,38,38,38,435,1012.5
1311,0,47,47,47,430,986.5
1312,0,44,44,44,469.5,1007
1313,0,32,32,32,488.5,1021.5
1314,0,49,49,49,464,977.5
1315,0,35,35,35,450,979.5
1316,0,89,89,89,473,966.5
1317,0,61,61,61,455.5,949.5
1318,0,53,53,53,449.5,949.5
1319,0,52,52,52,442.5,944
1320,0,53,53,53,467,935.5
1321,0,58,58,58,354.5,799
1322,0,39,39,39,351,778.5
1323,0,27,27,27,334.5,776.5
1324,0,44,44,44,371.5,771
1325,0,27,27,27,384,768
1326,0,31,31,31,379,759
1327,0,64,64,64,385.5,798.5
1328,0,62,62,62,407.5,803.5
1329,0,30,30,30,390.5,787
1330,0,37,37,37,401.5,818.5
1331,0,51,51,51,398,830
1332,0,48,48,48,413.5,843
1333,0,56,56,56,435.5,841.5
1334,0,37,37,37,439,824.5
1335,0,47,47,47,450.5,822.5
1336,0,51,51,51,456.5,840
1337,0,74,74,74,455.5,869
1338,0,71,71,71,441,880
1339,0,74,74,74,450.5,891
1340,0,52,52,52,459.5,899.5
1341,0,34,34,34,472.5,902.5
1342,0,30,30,30,473.5,912
1343,0,50,50,50,488,903.5
1344,0,52,52,52,498.5,915.5
1345,0,75,75,75,505,894.5
1346,0,36,36,36,483.5,877
1347,0,31,31,31,488.5,867.5
1348,0,26,26,26,509.5,861
1349,0,29,29,29,512.5,885
1350,0,36,36,36,472.5,850.5
1351,0,32,32,32,493.5,944
1352,0,33,33,33,496.5,966.5
1353,0,40,40,40,514.5,935.5
1354,0,62,62,62,531,922
1355,0,46,46,46,520.5,923.5
1356,0,52,52,52,536,891.5
1357,0,48,48,48,540,901.5
1358,0,32,32,32,541,916.5
1359,0,64,64,64,543.5,940
1360,0,35,35,35,515,972
1361,0,38,38,38,511,985
1362,0,55,55,55,521.5,983
1363,0,30,30,30,538,982
1364,0,46,46,46,544,965
1365,0,46,46,46,560,948
1366,0,50,50,50,570.5,964
1367,0,46,46,46,585,986
1368,0,45,45,45,599.5,961.5
1369,0,30,30,30,569,928.5
1370,0,25,25,25,574,933.5
1371,0,36,36,36,570,917.5
1372,0,27,27,27,579,908
1373,0,34,34,34,585,919.5
1374,0,27,27,27,594.5,920.5
1375,0,70,70,70,601,918
1376,0,65,65,65,604,930.5
1377,0,34,34,34,594,940
1378,0,29,29,29,591,931.5
1379,0,26,26,26,614,954
1380,0,40,40,40,629,946
1381,0,43,43,43,464,808
1382,0,49,49,49,407.333,1008.333
1383,0,19,19,19,385.333,1002.333
1384,0,25,25,25,704,940.333
1385,0,20,20,20,722,934.333
1386,0,21,21,21,704,907.667
1387,0,20,20,20,696,919
1388,0,24,24,24,678,903
1389,0,28,28,28,653.5,906.5
1390,0,39,39,39,639.75,913
1391,0,37,37,37,636.75,906.5
1392,0,49,49,49,629.25,907.5
1393,0,41,41,41,629.5,913.5
1394,0,48,48,48,623,915.75
1395,0,44,44,44,618,911
1396,0,52,52,52,622.25,901.25
1397,0,35,35,35,640.5,897.5
1398,0,48,48,48,642.25,887.75
1399,0,34,34,34,630.25,883.75
1400,0,52,52,52,596.25,900.75
1401,0,39,39,39,561.25,882.75
1402,0,28,28,28,566,888.5
1403,0,32,32,32,576.25,879
1404,0,33,33,33,584.75,887.75
1405,0,52,52,52,607.25,871
1406,0,68,68,68,634.75,872.5
1407,0,52,52,52,627,858.25
1408,0,33,33,33,620.5,866
1409,0,36,36,36,612,857.5
1410,0,32,32,32,622.25,879.75
1411,0,38,38,38,651.75,885
1412,0,39,39,39,659,877.75
1413,0,50,50,50,669,891.75
1414,0,33,33,33,651,864
1415,0,31,31,31,662.5,865.75
1416,0,40,40,40,672,874.75
1417,0,42,42,42,684.5,877.75
1418,0,28,28,28,692.5,867.25
1419,0,52,52,52,695.25,858.5
1420,0,31,31,31,699.75,877
1421,0,37,37,37,699.25,852
1422,0,44,44,44,704.75,849.5
1423,0,34,34,34,708,858.25
1424,0,46,46,46,604.5,843
1425,0,54,54,54,591.75,840.25
1426,0,30,30,30,583.25,842.75
1427,0,31,31,31,576.75,851.25
1428,0,30,30,30,568.75,861.75
1429,0,30,30,30,579,863.5
1430,0,29,29,29,597,830.25
1431,0,40,40,40,605.5,841.25
1432,0,53,53,53,598.25,819
1433,0,52,52,52,582.5,809
1434,0,35,35,35,576.25,804.25
1435,0,36,36,36,570.75,808.25
1436,0,40,40,40,570.25,816.75
1437,0,21,21,21,580.25,822.5
1438,0,62,62,62,556.75,831
1439,0,25,25,25,562,836.25
1440,0,56,56,56,557.75,843
1441,0,63,63,63,550,839
1442,0,58,58,58,544.75,854.75
1443,0,35,35,35,525.25,843.75
1444,0,43,43,43,555.5,823
1445,0,31,31,31,446.5,865
1446,0,23,23,23,433.5,869
1447,0,28,28,28,356.5,839
1448,0,31,31,31,481,810
1449,0,49,49,49,513.333,805
1450,0,50,50,50,494.333,794.667
1451,0,38,38,38,508.333,795
1452,0,38,38,38,510,784.333
1453,0,79,79,79,486.667,777.667
1454,0,49,49,49,523,771.333
1455,0,31,31,31,500,770.667
1456,0,33,33,33,510.667,770
1457,0,37,37,37,517,765
1458,0,39,39,39,527.333,759
1459,0,41,41,41,513.667,751.667
1460,0,29,29,29,524,731.333
1461,0,59,59,59,495,730
1462,0,42,42,42,494,740.667
1463,0,32,32,32,483.667,758
1464,0,27,27,27,454.667,787.333
1465,0,72,72,72,439.333,785
1466,0,41,41,41,419.333,788.667
1467,0,69,69,69,441,775
1468,0,31,31,31,438.333,755.667
1469,0,28,28,28,420,768
1470,0,64,64,64,409.667,755.333
1471,0,61,61,61,402.667,749.667
1472,0,56,56,56,418,740.667
1473,0,32,32,32,439.667,728.667
1474,0,45,45,45,454.333,725
1475,0,80,80,80,465,726.667
1476,0,53,53,53,463.333,739
1477,0,33,33,33,451.333,744
1478,0,59,59,59,463.333,752.667
1479,0,37,37,37,475.333,735.667
1480,0,40,40,40,454.667,699
1481,0,39,39,39,471.667,697.333
1482,0,48,48,48,479.667,673.333
1483,0,29,29,29,455.333,682.333
1484,0,50,50,50,444.667,679.333
1485,0,37,37,37,459.333,671
1486,0,32,32,32,496,700.667
1487,0,37,37,37,509,693
1488,0,32,32,32,503.667,704.667
1489,0,26,26,26,514.333,703.333
1490,0,21,21,21,499.667,715.667
1491,0,37,37,37,526,717.667
1492,0,52,52,52,540,724.333
1493,0,70,70,70,552,716
1494,0,55,55,55,541,703.333
1495,0,33,33,33,532,695
1496,0,35,35,35,539,741
1497,0,40,40,40,550.333,745.333
1498,0,42,42,42,545,761
1499,0,53,53,53,551,774.333
1500,0,42,42,42,567.333,769.667
1501,0,45,45,45,558.667,785
1502,0,41,41,41,548,787.667
1503,0,31,31,31,546,803.667
1504,0,20,20,20,535.333,811
1505,0,26,26,26,585.333,793.333
1506,0,32,32,32,585.333,783.667
1507,0,34,34,34,584,776
1508,0,89,89,89,607.333,746
1509,0,42,42,42,596.333,775.333
1510,0,38,38,38,595.333,746.667
1511,0,43,43,43,597.667,758.333
1512,0,30,30,30,575,750.333
1513,0,77,77,77,567,737.667
1514,0,55,55,55,573.333,735
1515,0,56,56,56,581.333,722
1516,0,31,31,31,584,731.667
1517,0,36,36,36,567,718.667
1518,0,45,45,45,597.333,719.333
1519,0,46,46,46,590.667,708
1520,0,37,37,37,600,693
1521,0,39,39,39,612.667,695.667
1522,0,53,53,53,617,708
1523,0,43,43,43,627.667,694.667
1524,0,37,37,37,623.667,682.667
1525,0,29,29,29,562.333,690
1526,0,32,32,32,552.667,679
1527,0,32,32,32,569,674
1528,0,46,46,46,563,666.667
1529,0,41,41,41,570.667,664.333
1530,0,36,36,36,582,679
1531,0,35,35,35,586,671.333
1532,0,25,25,25,595.333,677
1533,0,42,42,42,589,662.333
1534,0,34,34,34,579.333,657.333
1535,0,31,31,31,582.333,643.667
1536,0,54,54,54,598.333,647.667
1537,0,59,59,59,611.333,639
1538,0,33,33,33,606,631.667
1539,0,43,43,43,581,627
1540,0,46,46,46,570.667,628.667
1541,0,34,34,34,572.333,635.333
1542,0,37,37,37,559,639
1543,0,42,42,42,546.667,641.667
1544,0,49,49,49,542,655
1545,0,35,35,35,527,655
1546,0,29,29,29,534.667,664.333
1547,0,63,63,63,532.667,675.667
1548,0,49,49,49,520,678.333
1549,0,54,54,54,503.667,670.333
1550,0,34,34,34,493,662.667
1551,0,35,35,35,505.333,650
1552,0,50,50,50,517.333,634.667
1553,0,61,61,61,530.333,628.667
1554,0,37,37,37,542,628
1555,0,37,37,37,468,651.333
1556,0,72,72,72,454,654.333
1557,0,59,59,59,438,658.667
1558,0,29,29,29,436.333,667
1559,0,55,55,55,432,660
1560,0,49,49,49,420.333,657.667
1561,0,42,42,42,419.667,665.667
1562,0,44,44,44,412.333,659
1563,0,38,38,38,421.667,646.333
1564,0,27,27,27,433.333,650
1565,0,39,39,39,412.333,641
1566,0,25,25,25,425,632.667
1567,0,26,26,26,408,631.333
1568,0,34,34,34,443.667,637
1569,0,71,71,71,620.5,809.5
1570,0,55,55,55,634.5,803
1571,0,45,45,45,623.5,796.5
1572,0,44,44,44,624.5,777.5
1573,0,55,55,55,638.5,829.5
1574,0,20,20,20,630,824.5
1575,0,25,25,25,638,849.5
1576,0,51,51,51,649.5,843.5
1577,0,23,23,23,633.167,839.167
1578,0,20,20,20,628.5,827.833
1579,0,19,19,19,606.833,793
1580,0,40,40,40,586,763.833
1581,0,23,23,23,658.167,798.667
1582,0,25,25,25,645.833,809.167
1583,0,44,44,44,653,819.833
1584,0,36,36,36,639.5,814.833
1585,0,28,28,28,641.667,785.833
1586,0,32,32,32,668.667,817.667
1587,0,39,39,39,670.333,809.667
1588,0,31,31,31,682.167,816.5
1589,0,47,47,47,688.667,832.833
1590,0,57,57,57,685.167,842.5
1591,0,38,38,38,669.667,843
1592,0,30,30,30,672.667,834
1593,0,33,33,33,702.667,832.167
1594,0,28,28,28,714.833,838
1595,0,50,50,50,720,825
1596,0,39,39,39,710.833,805
1597,0,31,31,31,695.667,798.167
1598,0,23,23,23,676,799.167
1599,0,36,36,36,678.167,785
1600,0,27,27,27,657.667,784.333
1601,0,53,53,53,647.333,770
1602,0,46,46,46,661.333,769.5
1603,0,52,52,52,647.667,754.5
1604,0,40,40,40,656.167,751.167
1605,0,40,40,40,672.167,754.333
1606,0,54,54,54,700.667,742
1607,0,32,32,32,644.333,740.833
1608,0,23,23,23,636.5,737.167
1609,0,40,40,40,709.667,755
1610,0,39,39,39,714.667,774.833
1611,0,44,44,44,722,738.333
1612,0,45,45,45,725.333,798
1613,0,33,33,33,735.5,826.5
1614,0,44,44,44,745.5,827.667
1615,0,32,32,32,729.5,840.833
1616,0,27,27,27,724,850
1617,0,57,57,57,775,832.333
1618,0,40,40,40,765.333,831.667
1619,0,37,37,37,757.667,822.667
1620,0,40,40,40,752,814.667
1621,0,29,29,29,736,774.667
1622,0,39,39,39,742.667,765.667
1623,0,30,30,30,748.333,794
1624,0,57,57,57,790.667,778.333
1625,0,28,28,28,781.333,782
1626,0,28,28,28,771.333,782.333
1627,0,26,26,26,758.667,766
