ID,Area,Mean,Min,Max,X,Y
851,0,120,120,120,646.5,141.5
852,0,118,118,118,660,115
853,0,138,138,138,633.5,102.5
854,0,90,90,90,620.5,98
855,0,114,114,114,630.5,75.5
856,0,89,89,89,610,85.5
857,0,138,138,138,632.5,234.5
858,0,100,100,100,606,255.5
859,0,96,96,96,614.5,289.5
860,0,77,77,77,597,304
861,0,104,104,104,575.5,330.5
862,0,136,136,136,581,320
863,0,122,122,122,565.5,355.5
864,0,141,141,141,548.5,359
865,0,96,96,96,550.5,384
866,0,74,74,74,574,343.5
867,0,102,102,102,578,397
868,0,65,65,65,560,395
869,0,116,116,116,601,390
870,0,88,88,88,613.5,361
871,0,68,68,68,611.5,350.5
872,0,62,62,62,603.5,338
873,0,105,105,105,622.5,338
874,0,85,85,85,632,331
875,0,110,110,110,629.5,315.5
876,0,121,121,121,634,303
877,0,125,125,125,640,279
878,0,103,103,103,653.5,325
879,0,66,66,66,671,322.5
880,0,103,103,103,644,343.5
881,0,98,98,98,632,382
882,0,112,112,112,677.5,361.5
883,0,125,125,125,702.5,350.5
884,0,116,116,116,726,368.5
885,0,69,69,69,743,362
886,0,120,120,120,653.5,395.5
887,0,114,114,114,578,440.5
888,0,82,82,82,559.5,443.5
889,0,88,88,88,559.5,434
890,0,72,72,72,561,425.5
891,0,121,121,121,605.5,466.5
892,0,98,98,98,621,466
893,0,118,118,118,619,445.5
894,0,113,113,113,640,435
895,0,105,105,105,669,425
896,0,105,105,105,676,444
897,0,101,101,101,616.5,499.5
898,0,113,113,113,620.5,517.5
899,0,68,68,68,633.5,503
900,0,82,82,82,654.5,498
901,0,50,50,50,676,496
902,0,94,94,94,698,491.5
903,0,95,95,95,705,516.5
904,0,113,113,113,705,504.5
905,0,116,116,116,719,489
906,0,87,87,87,742.5,425.5
907,0,69,69,69,706,392.5
908,0,118,118,118,729,537
909,0,148,148,148,738,548
910,0,110,110,110,741,511
911,0,135,135,135,764,572
912,0,121,121,121,759,605
913,0,76,76,76,745,599
914,0,83,83,83,710,670
915,0,108,108,108,702,677
916,0,63,63,63,688,633
917,0,95,95,95,675,623
918,0,37,37,37,675,633
919,0,92,92,92,704.333,606.667
920,0,68,68,68,705.667,620.667
921,0,49,49,49,721.667,616
922,0,36,36,36,672.333,677.333
923,0,84,84,84,684.333,694.667
924,0,39,39,39,686.333,731.333
925,0,94,94,94,669,750.667
926,0,151,151,151,654.333,786.667
927,0,164,164,164,694.333,818
928,0,81,81,81,685,803.333
929,0,101,101,101,671.667,796.667
930,0,143,143,143,667,822
931,0,44,44,44,667,806
932,0,117,117,117,665,842.667
933,0,102,102,102,671,853.333
934,0,109,109,109,691,866.667
935,0,76,76,76,708.333,858
936,0,84,84,84,720.333,852
937,0,89,89,89,715,824
938,0,67,67,67,645,36
939,0,60,60,60,671,42
940,0,78,78,78,699,49
941,0,85,85,85,674,88
942,0,92,92,92,687,73
943,0,42,42,42,716,100
944,0,113,113,113,692,143
945,0,44,44,44,687,169
946,0,62,62,62,692,196
947,0,89,89,89,716,217
948,0,113,113,113,674,239
949,0,132,132,132,688,301
950,0,128,128,128,706.333,14.667
951,0,28,28,28,721.667,15.333
952,0,119,119,119,739.667,31.333
953,0,144,144,144,763.667,8
954,0,118,118,118,781,8
955,0,101,101,101,791,16.667
956,0,81,81,81,755.667,45.333
957,0,92,92,92,749,89.333
958,0,99,99,99,749,102.667
959,0,65,65,65,723.667,120
960,0,113,113,113,631,56.5
961,0,84,84,84,640,62
962,0,107,107,107,620.5,68.5
963,0,72,72,72,588.333,100
964,0,105,105,105,631,137.667
965,0,76,76,76,746.667,189.667
966,0,106,106,106,744.333,181
967,0,63,63,63,710.333,160
968,0,110,110,110,774.667,174.667
969,0,113,113,113,768,166.667
970,0,116,116,116,776,186.667
971,0,141,141,141,773.333,212.333
972,0,103,103,103,778.333,218
973,0,88,88,88,751.667,222
974,0,97,97,97,776.667,236.333
975,0,99,99,99,760,244.333
976,0,143,143,143,758.333,253.667
977,0,94,94,94,733,240
978,0,91,91,91,722.333,248
979,0,84,84,84,692,250
980,0,67,67,67,744,314.667
981,0,72,72,72,749.333,301.333
982,0,97,97,97,710.667,309.333
983,0,123,123,123,776,286.667
984,0,107,107,107,777.333,300.667
985,0,85,85,85,782.667,321.333
986,0,32,32,32,778.667,342
987,0,118,118,118,776.667,366
988,0,96,96,96,772,395.333
989,0,79,79,79,778,385.333
990,0,99,99,99,758,387.333
991,0,50,50,50,753.333,414
992,0,127,127,127,763.333,432
993,0,69,69,69,716.667,440
994,0,180,180,180,730,756
995,0,125,125,125,737,782
996,0,46,46,46,717,785
997,0,70,70,70,752.5,584.5
998,0,104,104,104,783.5,591
999,0,108,108,108,746.5,625.5
1000,0,124,124,124,741,632
1001,0,101,101,101,749,634
1002,0,105,105,105,756,816.5
1003,0,64,64,64,708.5,837.5
1004,0,70,70,70,768.5,813
1005,0,132,132,132,776.5,776.5
1006,0,105,105,105,758.5,734.5
1007,0,109,109,109,770,717.5
1008,0,110,110,110,741.5,647
1009,0,72,72,72,769,641.5
1010,0,107,107,107,804,618
1011,0,139,139,139,800,604
1012,0,108,108,108,804.5,595.5
1013,0,110,110,110,817,599.5
1014,0,115,115,115,835.5,592.5
1015,0,104,104,104,868,589.5
1016,0,72,72,72,891.5,605
1017,0,98,98,98,816.5,629.5
1018,0,134,134,134,816,638
1019,0,83,83,83,827.5,646
1020,0,119,119,119,828,660
1021,0,106,106,106,883,695
1022,0,93,93,93,855.5,682.5
1023,0,104,104,104,825,679
1024,0,65,65,65,806.5,688
1025,0,97,97,97,776,675
1026,0,104,104,104,748.5,692
1027,0,179,179,179,873.5,721.5
1028,0,103,103,103,811.5,707
1029,0,116,116,116,823,712
1030,0,102,102,102,813,721.5
1031,0,128,128,128,836,725
1032,0,97,97,97,803,745
1033,0,99,99,99,815.5,753.5
1034,0,71,71,71,786.5,731.5
1035,0,82,82,82,785.5,748
1036,0,52,52,52,780.5,761.5
1037,0,64,64,64,803.5,789
1038,0,113,113,113,821.5,804
1039,0,135,135,135,760.333,471.667
1040,0,131,131,131,837.667,471.667
1041,0,112,112,112,791,463.667
1042,0,113,113,113,789,450.333
1043,0,76,76,76,801,487
1044,0,89,89,89,800.333,435
1045,0,101,101,101,813.667,430.333
1046,0,73,73,73,816.333,413.667
1047,0,63,63,63,832.333,417.667
1048,0,74,74,74,849.667,414.333
1049,0,97,97,97,863.667,430.333
1050,0,100,100,100,873,416.333
1051,0,143,143,143,875.667,383.667
1052,0,92,92,92,877,374.333
1053,0,98,98,98,874.333,363
1054,0,115,115,115,849.667,379
1055,0,78,78,78,835,367
1056,0,97,97,97,845.667,359.667
1057,0,71,71,71,811,376.333
1058,0,79,79,79,801.667,369
1059,0,48,48,48,809.667,353
1060,0,54,54,54,467.5,647.5
1061,0,77,77,77,555,631
1062,0,95,95,95,595,649.5
1063,0,111,111,111,661,642
1064,0,100,100,100,626.5,582.5
1065,0,93,93,93,695,536
1066,0,127,127,127,688,467
1067,0,73,73,73,523.5,405.5
1068,0,49,49,49,857,668.5
1069,0,55,55,55,851,710.5
1070,0,52,52,52,864,705
1071,0,50,50,50,866,742
1072,0,94,94,94,896.5,645
1073,0,90,90,90,875.5,503
1074,0,91,91,91,869.5,524.5
1075,0,38,38,38,861,530
1076,0,57,57,57,848.5,520
1077,0,109,109,109,850.5,509
1078,0,88,88,88,813.5,502.5
1079,0,155,155,155,761,515
1080,0,59,59,59,776.5,498
1081,0,89,89,89,783,488.5
1082,0,103,103,103,662.667,911
1083,0,67,67,67,673.333,887
1084,0,80,80,80,715.333,924.333
1085,0,140,140,140,690.667,967
1086,0,87,87,87,686,954.333
1087,0,153,153,153,683.333,986.333
1088,0,109,109,109,699.333,995.667
1089,0,154,154,154,707.333,1010.333
1090,0,129,129,129,742.667,985.667
1091,0,115,115,115,739.333,997.667
1092,0,67,67,67,746.667,971.667
1093,0,82,82,82,748,933
1094,0,126,126,126,745.333,896.333
1095,0,108,108,108,772.667,886.333
1096,0,125,125,125,774,920.333
1097,0,68,68,68,771.333,870.333
1098,0,113,113,113,792,831
1099,0,119,119,119,762.667,833
1100,0,39,39,39,841.333,859
1101,0,59,59,59,827.333,908.333
1102,0,85,85,85,832,941
1103,0,116,116,116,800.667,969.667
1104,0,109,109,109,809.333,1006.333
1105,0,54,54,54,777.333,1010.333
1106,0,113,113,113,823.333,1014.333
1107,0,73,73,73,839.333,995
1108,0,103,103,103,864,966.333
1109,0,118,118,118,890,1007.667
1110,0,79,79,79,869.333,991
1111,0,99,99,99,899.333,997
1112,0,93,93,93,881.333,1017.667
1113,0,93,93,93,795.333,895.667
1114,0,87,87,87,720,877
1115,0,106,106,106,930.667,631.667
1116,0,96,96,96,927.333,641.667
1117,0,77,77,77,931.333,614.333
1118,0,79,79,79,964.667,631.667
1119,0,76,76,76,948.667,650.333
1120,0,76,76,76,958.667,644.333
1121,0,95,95,95,964.667,659
1122,0,120,120,120,976,656.333
1123,0,38,38,38,933.333,691
1124,0,64,64,64,929.333,665.667
1125,0,48,48,48,939.333,700.333
1126,0,91,91,91,958.667,690.333
1127,0,106,106,106,920.667,722.333
1128,0,114,114,114,880.667,768.333
1129,0,113,113,113,848,788.333
1130,0,70,70,70,882,784.333
1131,0,138,138,138,910.667,808.333
1132,0,110,110,110,903.333,795
1133,0,58,58,58,885.333,828.333
1134,0,73,73,73,873.333,836.333
1135,0,72,72,72,889.333,868.333
1136,0,80,80,80,899.333,862.333
1137,0,63,63,63,870,884.333
1138,0,78,78,78,864,894.333
1139,0,94,94,94,886.667,921.667
1140,0,44,44,44,864.667,909
1141,0,65,65,65,888.667,957.667
1142,0,51,51,51,876,942.333
1143,0,100,100,100,914,945
1144,0,75,75,75,904,895.667
1145,0,64,64,64,918.667,893.667
1146,0,83,83,83,919.333,905.667
1147,0,99,99,99,937.333,853
1148,0,81,81,81,928,850.333
1149,0,132,132,132,950.667,826.333
1150,0,41,41,41,914,827.667
1151,0,80,80,80,931.333,831.667
1152,0,46,46,46,946,870.333
1153,0,52,52,52,956.667,869
1154,0,99,99,99,950.667,906.333
1155,0,47,47,47,934,927
1156,0,35,35,35,920,923.667
1157,0,45,45,45,944,951.667
1158,0,72,72,72,693,290
1159,0,69,69,69,706,298
1160,0,88,88,88,836,275
1161,0,92,92,92,822.667,300.667
1162,0,78,78,78,817.333,318
1163,0,63,63,63,816,332.667
1164,0,56,56,56,837.333,328.667
1165,0,73,73,73,832,315.333
1166,0,66,66,66,860.667,310.667
1167,0,71,71,71,875.333,332
1168,0,119,119,119,892.667,326.667
1169,0,121,121,121,891.333,309.333
1170,0,104,104,104,902,326
1171,0,73,73,73,902,360
1172,0,140,140,140,934,319.333
1173,0,93,93,93,816,248.667
1174,0,105,105,105,819.333,234
1175,0,128,128,128,827.333,223.333
1176,0,90,90,90,844.667,210
1177,0,83,83,83,814,200
1178,0,179,179,179,823.333,182.667
1179,0,123,123,123,831.333,143.333
1180,0,74,74,74,834.667,157.333
1181,0,101,101,101,853.333,114.667
1182,0,71,71,71,849.333,132
1183,0,87,87,87,772,142.667
1184,0,124,124,124,758.667,136
1185,0,118,118,118,805.333,115.333
1186,0,115,115,115,813.333,106
1187,0,87,87,87,790,106
1188,0,72,72,72,791.333,94.667
1189,0,87,87,87,811.333,75.333
1190,0,99,99,99,826,64.667
1191,0,118,118,118,822,53.333
1192,0,73,73,73,805.333,47.333
1193,0,61,61,61,800,38.667
1194,0,89,89,89,819.333,36.667
1195,0,94,94,94,830.667,24
1196,0,40,40,40,818.667,22.667
1197,0,100,100,100,827.333,6.667
1198,0,103,103,103,854.667,46.667
1199,0,113,113,113,857.333,88
1200,0,106,106,106,827.333,98
1201,0,76,76,76,855.333,98.667
1202,0,81,81,81,794.667,128.667
1203,0,55,55,55,807.333,186
1204,0,47,47,47,849.333,196
1205,0,96,96,96,874,230.667
1206,0,68,68,68,874.667,256
1207,0,65,65,65,878,267.333
1208,0,120,120,120,902.667,265.333
1209,0,95,95,95,902.667,254.667
1210,0,101,101,101,890.667,243.333
1211,0,93,93,93,918,234
1212,0,111,111,111,922,264
1213,0,98,98,98,958.5,262
1214,0,84,84,84,958,277
1215,0,91,91,91,966,276
1216,0,102,102,102,971.5,235
1217,0,105,105,105,957,237.5
1218,0,104,104,104,941.5,224
1219,0,106,106,106,943,210.5
1220,0,84,84,84,920,209.5
1221,0,110,110,110,914,195.5
1222,0,75,75,75,895,210.5
1223,0,64,64,64,888,183
1224,0,86,86,86,876,174
1225,0,114,114,114,888.5,161
1226,0,98,98,98,888,130.5
1227,0,138,138,138,885,105
1228,0,99,99,99,881,81.5
1229,0,96,96,96,885.5,91.5
1230,0,85,85,85,892,72.5
1231,0,129,129,129,918,71
1232,0,99,99,99,910,88.5
1233,0,136,136,136,954,45
1234,0,107,107,107,956,57.5
1235,0,95,95,95,950.5,65.5
1236,0,87,87,87,942,75.5
1237,0,135,135,135,935,14
1238,0,83,83,83,939,27.5
1239,0,77,77,77,953.5,18
1240,0,100,100,100,962,5.5
1241,0,111,111,111,927,6
1242,0,76,76,76,923,59.5
1243,0,122,122,122,982.5,34.5
1244,0,96,96,96,972.5,54.5
1245,0,158,158,158,1019.5,56.5
1246,0,105,105,105,994,78.5
1247,0,110,110,110,1031.5,20.5
1248,0,113,113,113,1039.5,14.5
1249,0,124,124,124,1044.5,23
1250,0,90,90,90,1060.5,30
1251,0,104,104,104,1066,10
1252,0,109,109,109,1062,3
1253,0,106,106,106,1081,17.5
1254,0,112,112,112,1091,13
1255,0,73,73,73,1083,32.5
1256,0,111,111,111,1035,56
1257,0,79,79,79,1032,44
1258,0,67,67,67,1046.5,67
1259,0,95,95,95,1065.5,66.5
1260,0,109,109,109,1016,94
1261,0,132,132,132,1019,106.5
1262,0,144,144,144,999,106
1263,0,132,132,132,965.5,121
1264,0,106,106,106,936,125.5
1265,0,115,115,115,945.5,120
1266,0,112,112,112,930,99
1267,0,96,96,96,901.5,109.5
1268,0,84,84,84,916.5,115
1269,0,124,124,124,968.5,142
1270,0,67,67,67,948.5,149
1271,0,55,55,55,940,160.5
1272,0,67,67,67,949.5,163.5
1273,0,139,139,139,974,201.5
1274,0,95,95,95,967,216
1275,0,104,104,104,951.5,184
1276,0,146,146,146,964,168.5
1277,0,114,114,114,990,206.5
1278,0,99,99,99,988.5,222
1279,0,77,77,77,1032.5,206.5
1280,0,127,127,127,1015.5,228
1281,0,73,73,73,1025,224
1282,0,76,76,76,1022,246
1283,0,93,93,93,1000.5,267.5
1284,0,87,87,87,980,272
1285,0,57,57,57,986,263
1286,0,49,49,49,990,257.5
1287,0,64,64,64,957,295.5
1288,0,108,108,108,961.5,336
1289,0,69,69,69,984,324.5
1290,0,63,63,63,996.5,311.5
1291,0,73,73,73,992.5,300
1292,0,87,87,87,1009.5,328.5
1293,0,140,140,140,1056,247.5
1294,0,58,58,58,1078,251.5
1295,0,64,64,64,1052,260.5
1296,0,65,65,65,1045.5,284.5
1297,0,121,121,121,1061.5,288.5
1298,0,79,79,79,1051,294
1299,0,59,59,59,1047,302.5
1300,0,95,95,95,1065,301
1301,0,132,132,132,1063.5,313
1302,0,89,89,89,1073.5,320.5
1303,0,103,103,103,1082.5,289.5
1304,0,117,117,117,1094,289.5
1305,0,113,113,113,1060.5,227
1306,0,90,90,90,1064,211.5
1307,0,91,91,91,1075,196
1308,0,106,106,106,1060.5,189
1309,0,142,142,142,1031,188.5
1310,0,65,65,65,1016,196
1311,0,140,140,140,1026.5,174
1312,0,132,132,132,1017.5,163
1313,0,96,96,96,992,166
1314,0,92,92,92,1020,131.5
1315,0,113,113,113,1049.5,127.5
1316,0,141,141,141,1051.5,143.5
1317,0,91,91,91,1038,143
1318,0,109,109,109,1070,131
1319,0,112,112,112,1072,120
1320,0,102,102,102,1064.5,101
1321,0,86,86,86,1081.5,103
1322,0,72,72,72,1051,80.5
1323,0,52,52,52,1133,34
1324,0,74,74,74,1125,47.5
1325,0,65,65,65,1101,50
1326,0,71,71,71,1088.5,56.5
1327,0,97,97,97,1099.5,68.5
1328,0,42,42,42,1085,75
1329,0,64,64,64,1088,87
1330,0,113,113,113,1111,94
1331,0,68,68,68,1127,86.5
1332,0,65,65,65,1136,91
1333,0,31,31,31,1162.5,89
1334,0,118,118,118,963.667,360
1335,0,78,78,78,950.333,373.333
1336,0,31,31,31,937,363.333
1337,0,102,102,102,992.333,376.667
1338,0,66,66,66,983,389.333
1339,0,116,116,116,954.333,396
1340,0,53,53,53,941,402.667
1341,0,88,88,88,933,414
1342,0,133,133,133,1019,372.667
1343,0,70,70,70,1015,356
1344,0,60,60,60,1037.667,362
1345,0,52,52,52,1051.667,346.667
1346,0,81,81,81,1077.667,342.667
1347,0,55,55,55,1066.333,378
1348,0,71,71,71,1051.667,380
1349,0,109,109,109,1023.667,403.333
1350,0,92,92,92,1016.333,410
1351,0,67,67,67,998.333,406
1352,0,134,134,134,907.333,463.333
1353,0,64,64,64,957.667,433.333
1354,0,127,127,127,899.667,444
1355,0,83,83,83,905,430.667
1356,0,118,118,118,916.333,448
1357,0,80,80,80,878.333,458
1358,0,69,69,69,869,453.333
1359,0,57,57,57,861.667,476.667
1360,0,70,70,70,873,478
1361,0,145,145,145,887.667,476.667
1362,0,132,132,132,895,470.667
1363,0,53,53,53,899.667,488
1364,0,123,123,123,928.333,504.667
1365,0,113,113,113,924.333,495.333
1366,0,103,103,103,955,483.333
1367,0,97,97,97,964.333,488
1368,0,150,150,150,962.333,464
1369,0,87,87,87,949.667,458
1370,0,37,37,37,940.333,470.667
1371,0,86,86,86,930.333,528.667
1372,0,33,33,33,921,518
1373,0,55,55,55,906.333,516
1374,0,70,70,70,901.667,500.667
1375,0,88,88,88,945.667,543.333
1376,0,55,55,55,924.333,555.333
1377,0,103,103,103,930.333,568.667
1378,0,37,37,37,922.333,588
1379,0,63,63,63,927.667,593.333
1380,0,110,110,110,982.333,569.333
1381,0,77,77,77,965.667,577.333
1382,0,44,44,44,949.667,582.667
1383,0,37,37,37,949,600
1384,0,91,91,91,962.333,595.333
1385,0,123,123,123,981,679.333
1386,0,119,119,119,841.667,805.333
1387,0,81,81,81,834.333,817.333
1388,0,66,66,66,810.333,817.667
1389,0,48,48,48,890.667,818
1390,0,51,51,51,880,799.333
1391,0,44,44,44,891.667,850.667
1392,0,32,32,32,880,866.667
1393,0,44,44,44,938.667,895
1394,0,70,70,70,884,892.333
1395,0,83,83,83,874,921.333
1396,0,90,90,90,949.5,1018
1397,0,91,91,91,937,994
1398,0,44,44,44,903.5,942.25
1399,0,60,60,60,909.75,956.5
1400,0,48,48,48,887.75,936.25
1401,0,59,59,59,928.75,947.5
1402,0,76,76,76,912.75,866.75
1403,0,60,60,60,971,806.5
1404,0,100,100,100,965,820.5
1405,0,100,100,100,956.75,852.5
1406,0,41,41,41,957.5,840.25
1407,0,57,57,57,974.667,841
1408,0,73,73,73,989.333,844
1409,0,64,64,64,1000.667,827
1410,0,112,112,112,987,805
1411,0,82,82,82,943,771.333
1412,0,170,170,170,918,773.667
1413,0,56,56,56,898.333,753
1414,0,44,44,44,910.333,743.667
1415,0,53,53,53,910.667,726.667
1416,0,66,66,66,1039.667,782.667
1417,0,42,42,42,931,975.333
1418,0,74,74,74,957.333,994
1419,0,64,64,64,969.333,972.333
1420,0,103,103,103,972,914.667
1421,0,144,144,144,976.333,919
1422,0,102,102,102,989.333,895.333
1423,0,75,75,75,988.333,886.333
1424,0,57,57,57,974.667,897.333
1425,0,100,100,100,1030.333,909
1426,0,80,80,80,1002.667,918.667
1427,0,55,55,55,1025.667,893.333
1428,0,58,58,58,1036.333,889.667
1429,0,39,39,39,1049.333,929
1430,0,61,61,61,1037.333,938.667
1431,0,101,101,101,1021.667,953.667
1432,0,74,74,74,1009.667,957.667
1433,0,111,111,111,980.333,964.667
1434,0,110,110,110,1053,1000.667
1435,0,79,79,79,1022.667,1007
1436,0,55,55,55,1049.333,1017.667
1437,0,99,99,99,1052.333,964.333
1438,0,64,64,64,1069.333,908.667
1439,0,130,130,130,1049.333,806.333
1440,0,76,76,76,1045,817.667
1441,0,54,54,54,1024.667,818.333
1442,0,77,77,77,986.667,715.333
1443,0,81,81,81,968.667,706.333
1444,0,85,85,85,982,693.667
1445,0,42,42,42,1005.667,686.667
1446,0,77,77,77,1004.667,708.667
1447,0,82,82,82,1019.333,710
1448,0,83,83,83,1038.667,692.667
1449,0,126,126,126,1054.333,691
1450,0,79,79,79,1063.333,720
1451,0,45,45,45,1025.333,725.667
1452,0,40,40,40,1011.667,727.333
1453,0,84,84,84,1026,756.667
1454,0,143,143,143,1097.333,723
1455,0,73,73,73,1059.667,748.333
1456,0,61,61,61,1033.667,741.667
1457,0,67,67,67,1056.667,776.667
1458,0,74,74,74,1061.667,795
1459,0,91,91,91,973.667,762.667
1460,0,64,64,64,966.667,747.667
1461,0,56,56,56,979,733.667
1462,0,94,94,94,1096.667,750.667
1463,0,130,130,130,1142,801.667
1464,0,66,66,66,1079.667,796.333
1465,0,65,65,65,1116.333,747
1466,0,42,42,42,1131,742
1467,0,64,64,64,1131,726.667
1468,0,82,82,82,1136,708.333
1469,0,74,74,74,1119.667,701.667
1470,0,103,103,103,1111.333,704
1471,0,89,89,89,1102.333,706
1472,0,94,94,94,1019.333,547.667
1473,0,88,88,88,1033,543.333
1474,0,122,122,122,1029,554.333
1475,0,170,170,170,988.333,528.667
1476,0,118,118,118,1018.667,492
1477,0,82,82,82,1006.333,486.667
1478,0,111,111,111,1029.667,470.667
1479,0,127,127,127,1005,431
1480,0,68,68,68,977.667,434.667
1481,0,85,85,85,979.667,419.667
1482,0,85,85,85,981.333,583.333
1483,0,65,65,65,981.667,601.667
1484,0,72,72,72,1040.667,566.333
1485,0,49,49,49,1037,579.333
1486,0,65,65,65,1025,571
1487,0,52,52,52,1022,581.333
1488,0,71,71,71,1054.667,546.333
1489,0,56,56,56,1042,552.333
1490,0,66,66,66,1049.333,529.667
1491,0,105,105,105,1059,444.333
1492,0,105,105,105,1071,440.333
1493,0,98,98,98,1082.333,405.333
1494,0,57,57,57,1060.667,411
1495,0,94,94,94,1036,442.667
1496,0,107,107,107,1107.667,396
1497,0,89,89,89,1082,394.333
1498,0,96,96,96,1154.667,400.667
1499,0,80,80,80,1143.667,408.667
1500,0,67,67,67,1142,419.667
1501,0,64,64,64,1136.667,432.333
1502,0,101,101,101,1159.667,435
1503,0,78,78,78,1161.667,426.667
1504,0,89,89,89,1163.333,410
1505,0,63,63,63,1176,397.333
1506,0,115,115,115,1177.667,389.667
1507,0,58,58,58,1155.667,445
1508,0,72,72,72,1085.333,437.333
1509,0,52,52,52,1085.667,460
1510,0,58,58,58,1102.667,472
1511,0,62,62,62,1083.667,471.667
1512,0,48,48,48,1069.667,462
1513,0,55,55,55,1053.333,471.667
1514,0,94,94,94,1068.667,495
1515,0,66,66,66,1121.333,488
1516,0,116,116,116,1083,504.333
1517,0,88,88,88,1089.333,539.667
1518,0,79,79,79,1094,550
1519,0,78,78,78,1138,576.333
1520,0,71,71,71,987,464.333
1521,0,58,58,58,1158.333,734.333
1522,0,56,56,56,1153,755.667
1523,0,59,59,59,1126.333,789.333
1524,0,100,100,100,1091.667,792
1525,0,45,45,45,1092.667,690.333
1526,0,91,91,91,1107.667,666.333
1527,0,104,104,104,1106,637.667
1528,0,90,90,90,1081.333,641.333
1529,0,89,89,89,1069.667,636.667
1530,0,89,89,89,1054.667,636.667
1531,0,52,52,52,1052,622.333
1532,0,63,63,63,1080.667,672.333
1533,0,45,45,45,1106.667,652.667
1534,0,79,79,79,1123,629.667
1535,0,86,86,86,1116.333,619
1536,0,107,107,107,1116,607.333
1537,0,46,46,46,1147,614.333
1538,0,88,88,88,1153,655.667
1539,0,33,33,33,1126.667,653.333
1540,0,40,40,40,1061.333,650.333
1541,0,29,29,29,1073,774.667
1542,0,41,41,41,1154,716
1543,0,89,89,89,1154.333,679.667
1544,0,71,71,71,1169.667,717
1545,0,76,76,76,1205.667,711
1546,0,47,47,47,1192,718
1547,0,63,63,63,1202.333,723.333
1548,0,57,57,57,1190.667,739
1549,0,85,85,85,1204.75,930.5
1550,0,77,77,77,1225.5,901.75
1551,0,65,65,65,1204.75,915.5
1552,0,77,77,77,1151.25,899.75
1553,0,67,67,67,1151,852.25
1554,0,93,93,93,1154,838.75
1555,0,100,100,100,1114.5,961
1556,0,96,96,96,1111.5,973
1557,0,102,102,102,1099.75,1001.25
1558,0,84,84,84,1087.75,996.5
1559,0,71,71,71,1099,991.5
1560,0,75,75,75,1109.25,993.25
1561,0,80,80,80,1101.25,1017.25
1562,0,71,71,71,1089.25,1011.25
1563,0,90,90,90,1065.75,946
1564,0,105,105,105,1067.75,930.5
1565,0,73,73,73,1141,969.5
1566,0,45,45,45,1126,965.25
1567,0,73,73,73,1148,960.5
1568,0,63,63,63,1170.5,991.25
1569,0,70,70,70,1160.75,997
1570,0,27,27,27,1153.5,985.75
1571,0,37,37,37,1161.25,980
1572,0,45,45,45,1139.75,994.5
1573,0,41,41,41,1152.5,1014
1574,0,66,66,66,1177.5,1013.5
1575,0,96,96,96,1157,22.5
1576,0,87,87,87,1174.5,33.5
1577,0,80,80,80,1215,16
1578,0,102,102,102,1255.5,36.5
1579,0,81,81,81,1258,21
1580,0,118,118,118,1277,9.5
1581,0,63,63,63,1290.5,23
1582,0,70,70,70,1293.5,29.5
1583,0,65,65,65,1277.5,35.5
1584,0,68,68,68,1285.5,42.5
1585,0,127,127,127,1305.5,43
1586,0,95,95,95,1286,52
1587,0,121,121,121,1108,114
1588,0,103,103,103,1111.5,121.5
1589,0,93,93,93,1092,126.5
1590,0,69,69,69,1108.5,167
1591,0,84,84,84,1096.5,204.5
1592,0,75,75,75,1080,210
1593,0,56,56,56,1092,184.5
1594,0,57,57,57,1076.5,169
1595,0,103,103,103,1153,121
1596,0,96,96,96,1170.5,118.5
1597,0,50,50,50,1150,115
1598,0,49,49,49,1134,123
1599,0,103,103,103,1182,138.5
1600,0,61,61,61,1168,146
1601,0,76,76,76,1183.5,149
1602,0,143,143,143,1160.5,164
1603,0,55,55,55,1150,179.5
1604,0,83,83,83,1167,177.5
1605,0,109,109,109,1150,212.5
1606,0,109,109,109,1124,199.5
1607,0,51,51,51,1147.5,223.5
1608,0,46,46,46,1126,236.5
1609,0,96,96,96,1210,195.5
1610,0,119,119,119,1220,173.5
1611,0,85,85,85,1201.5,161
1612,0,65,65,65,1185,181.5
1613,0,125,125,125,1184.5,212
1614,0,108,108,108,1189,358
1615,0,122,122,122,1159.5,337
1616,0,89,89,89,1139.5,344.5
1617,0,98,98,98,1138.5,352.5
1618,0,96,96,96,1123.5,362.5
1619,0,102,102,102,1116.5,368.5
1620,0,118,118,118,1154.5,458
1621,0,102,102,102,1109.5,329.75
1622,0,96,96,96,1215,250.25
1623,0,79,79,79,1204.5,255.5
1624,0,80,80,80,1237,244.75
1625,0,133,133,133,1185.25,269.75
1626,0,118,118,118,1159.75,274.75
1627,0,110,110,110,1168.75,262.5
1628,0,91,91,91,1142.25,275
1629,0,67,67,67,1226.25,271.75
1630,0,129,129,129,1209.25,223.25
1631,0,109,109,109,1178,235.5
1632,0,70,70,70,1179,313.75
1633,0,81,81,81,1216,304
1634,0,63,63,63,1225,294.5
1635,0,60,60,60,1214.5,332.5
1636,0,119,119,119,1238.25,434.75
1637,0,97,97,97,1241,456.25
1638,0,95,95,95,1229.5,472
1639,0,117,117,117,1186.25,481.25
1640,0,114,114,114,1182,466
1641,0,101,101,101,1186,493
1642,0,84,84,84,1182.75,504
1643,0,90,90,90,1172,501.25
1644,0,51,51,51,1131,470
1645,0,93,93,93,1142.25,476.25
1646,0,90,90,90,1146.75,483
1647,0,111,111,111,1154.25,494.5
