 ,Area,Mean,Min,Max,X,Y
1378,0.000,29,29,29,4.104,6.469
1379,0.000,26,26,26,4.264,6.625
1380,0.000,40,40,40,4.368,6.569
1381,0.000,43,43,43,3.222,5.611
1382,0.000,49,49,49,2.829,7.002
1383,0.000,19,19,19,2.676,6.961
1384,0.000,25,25,25,4.889,6.530
1385,0.000,20,20,20,5.014,6.488
1386,0.000,21,21,21,4.889,6.303
1387,0.000,20,20,20,4.833,6.382
1388,0.000,24,24,24,4.708,6.271
1389,0.000,28,28,28,4.538,6.295
1390,0.000,39,39,39,4.443,6.340
1391,0.000,37,37,37,4.422,6.295
1392,0.000,49,49,49,4.370,6.302
1393,0.000,41,41,41,4.372,6.344
1394,0.000,48,48,48,4.326,6.359
1395,0.000,44,44,44,4.292,6.326
1396,0.000,52,52,52,4.321,6.259
1397,0.000,35,35,35,4.448,6.233
1398,0.000,48,48,48,4.460,6.165
1399,0.000,34,34,34,4.377,6.137
1400,0.000,52,52,52,4.141,6.255
1401,0.000,39,39,39,3.898,6.130
1402,0.000,28,28,28,3.931,6.170
1403,0.000,32,32,32,4.002,6.104
1404,0.000,33,33,33,4.061,6.165
1405,0.000,52,52,52,4.217,6.049
1406,0.000,68,68,68,4.408,6.059
1407,0.000,52,52,52,4.354,5.960
1408,0.000,33,33,33,4.309,6.014
1409,0.000,36,36,36,4.250,5.955
1410,0.000,32,32,32,4.321,6.109
1411,0.000,38,38,38,4.526,6.146
1412,0.000,39,39,39,4.576,6.095
1413,0.000,50,50,50,4.646,6.193
1414,0.000,33,33,33,4.521,6.000
1415,0.000,31,31,31,4.601,6.012
1416,0.000,40,40,40,4.667,6.075
1417,0.000,42,42,42,4.753,6.095
1418,0.000,28,28,28,4.809,6.023
1419,0.000,52,52,52,4.828,5.962
1420,0.000,31,31,31,4.859,6.090
1421,0.000,37,37,37,4.856,5.917
1422,0.000,44,44,44,4.894,5.899
1423,0.000,34,34,34,4.917,5.960
1424,0.000,46,46,46,4.198,5.854
1425,0.000,54,54,54,4.109,5.835
1426,0.000,30,30,30,4.050,5.852
1427,0.000,31,31,31,4.005,5.911
1428,0.000,30,30,30,3.950,5.984
1429,0.000,30,30,30,4.021,5.997
1430,0.000,29,29,29,4.146,5.766
1431,0.000,40,40,40,4.205,5.842
1432,0.000,53,53,53,4.155,5.688
1433,0.000,52,52,52,4.045,5.618
1434,0.000,35,35,35,4.002,5.585
1435,0.000,36,36,36,3.964,5.613
1436,0.000,40,40,40,3.960,5.672
1437,0.000,21,21,21,4.030,5.712
1438,0.000,62,62,62,3.866,5.771
1439,0.000,25,25,25,3.903,5.807
1440,0.000,56,56,56,3.873,5.854
1441,0.000,63,63,63,3.819,5.826
1442,0.000,58,58,58,3.783,5.936
1443,0.000,35,35,35,3.648,5.859
1444,0.000,43,43,43,3.858,5.715
1445,0.000,31,31,31,3.101,6.007
1446,0.000,23,23,23,3.010,6.035
1447,0.000,28,28,28,2.476,5.826
1448,0.000,31,31,31,3.340,5.625
1449,0.000,49,49,49,3.565,5.590
1450,0.000,50,50,50,3.433,5.519
1451,0.000,38,38,38,3.530,5.521
1452,0.000,38,38,38,3.542,5.447
1453,0.000,79,79,79,3.380,5.400
1454,0.000,49,49,49,3.632,5.356
1455,0.000,31,31,31,3.472,5.352
1456,0.000,33,33,33,3.546,5.347
1457,0.000,37,37,37,3.590,5.312
1458,0.000,39,39,39,3.662,5.271
1459,0.000,41,41,41,3.567,5.220
1460,0.000,29,29,29,3.639,5.079
1461,0.000,59,59,59,3.438,5.069
1462,0.000,42,42,42,3.431,5.144
1463,0.000,32,32,32,3.359,5.264
1464,0.000,27,27,27,3.157,5.468
1465,0.000,72,72,72,3.051,5.451
1466,0.000,41,41,41,2.912,5.477
1467,0.000,69,69,69,3.062,5.382
1468,0.000,31,31,31,3.044,5.248
1469,0.000,28,28,28,2.917,5.333
1470,0.000,64,64,64,2.845,5.245
1471,0.000,61,61,61,2.796,5.206
1472,0.000,56,56,56,2.903,5.144
1473,0.000,32,32,32,3.053,5.060
1474,0.000,45,45,45,3.155,5.035
1475,0.000,80,80,80,3.229,5.046
1476,0.000,53,53,53,3.218,5.132
1477,0.000,33,33,33,3.134,5.167
1478,0.000,59,59,59,3.218,5.227
1479,0.000,37,37,37,3.301,5.109
1480,0.000,40,40,40,3.157,4.854
1481,0.000,39,39,39,3.275,4.843
1482,0.000,48,48,48,3.331,4.676
1483,0.000,29,29,29,3.162,4.738
1484,0.000,50,50,50,3.088,4.718
1485,0.000,37,37,37,3.190,4.660
1486,0.000,32,32,32,3.444,4.866
1487,0.000,37,37,37,3.535,4.812
1488,0.000,32,32,32,3.498,4.894
1489,0.000,26,26,26,3.572,4.884
1490,0.000,21,21,21,3.470,4.970
1491,0.000,37,37,37,3.653,4.984
1492,0.000,52,52,52,3.750,5.030
1493,0.000,70,70,70,3.833,4.972
1494,0.000,55,55,55,3.757,4.884
1495,0.000,33,33,33,3.694,4.826
1496,0.000,35,35,35,3.743,5.146
1497,0.000,40,40,40,3.822,5.176
1498,0.000,42,42,42,3.785,5.285
1499,0.000,53,53,53,3.826,5.377
1500,0.000,42,42,42,3.940,5.345
1501,0.000,45,45,45,3.880,5.451
1502,0.000,41,41,41,3.806,5.470
1503,0.000,31,31,31,3.792,5.581
1504,0.000,20,20,20,3.718,5.632
1505,0.000,26,26,26,4.065,5.509
1506,0.000,32,32,32,4.065,5.442
1507,0.000,34,34,34,4.056,5.389
1508,0.000,89,89,89,4.218,5.181
1509,0.000,42,42,42,4.141,5.384
1510,0.000,38,38,38,4.134,5.185
1511,0.000,43,43,43,4.150,5.266
1512,0.000,30,30,30,3.993,5.211
1513,0.000,77,77,77,3.938,5.123
1514,0.000,55,55,55,3.981,5.104
1515,0.000,56,56,56,4.037,5.014
1516,0.000,31,31,31,4.056,5.081
1517,0.000,36,36,36,3.938,4.991
1518,0.000,45,45,45,4.148,4.995
1519,0.000,46,46,46,4.102,4.917
1520,0.000,37,37,37,4.167,4.812
1521,0.000,39,39,39,4.255,4.831
1522,0.000,53,53,53,4.285,4.917
1523,0.000,43,43,43,4.359,4.824
1524,0.000,37,37,37,4.331,4.741
1525,0.000,29,29,29,3.905,4.792
1526,0.000,32,32,32,3.838,4.715
1527,0.000,32,32,32,3.951,4.681
1528,0.000,46,46,46,3.910,4.630
1529,0.000,41,41,41,3.963,4.613
1530,0.000,36,36,36,4.042,4.715
1531,0.000,35,35,35,4.069,4.662
1532,0.000,25,25,25,4.134,4.701
1533,0.000,42,42,42,4.090,4.600
1534,0.000,34,34,34,4.023,4.565
1535,0.000,31,31,31,4.044,4.470
1536,0.000,54,54,54,4.155,4.498
1537,0.000,59,59,59,4.245,4.438
1538,0.000,33,33,33,4.208,4.387
1539,0.000,43,43,43,4.035,4.354
1540,0.000,46,46,46,3.963,4.366
1541,0.000,34,34,34,3.975,4.412
1542,0.000,37,37,37,3.882,4.438
1543,0.000,42,42,42,3.796,4.456
1544,0.000,49,49,49,3.764,4.549
1545,0.000,35,35,35,3.660,4.549
1546,0.000,29,29,29,3.713,4.613
1547,0.000,63,63,63,3.699,4.692
1548,0.000,49,49,49,3.611,4.711
1549,0.000,54,54,54,3.498,4.655
1550,0.000,34,34,34,3.424,4.602
1551,0.000,35,35,35,3.509,4.514
1552,0.000,50,50,50,3.593,4.407
1553,0.000,61,61,61,3.683,4.366
1554,0.000,37,37,37,3.764,4.361
1555,0.000,37,37,37,3.250,4.523
1556,0.000,72,72,72,3.153,4.544
1557,0.000,59,59,59,3.042,4.574
1558,0.000,29,29,29,3.030,4.632
1559,0.000,55,55,55,3.000,4.583
1560,0.000,49,49,49,2.919,4.567
1561,0.000,42,42,42,2.914,4.623
1562,0.000,44,44,44,2.863,4.576
1563,0.000,38,38,38,2.928,4.488
1564,0.000,27,27,27,3.009,4.514
1565,0.000,39,39,39,2.863,4.451
1566,0.000,25,25,25,2.951,4.394
1567,0.000,26,26,26,2.833,4.384
1568,0.000,34,34,34,3.081,4.424
1569,0.000,71,71,71,4.309,5.622
1570,0.000,55,55,55,4.406,5.576
1571,0.000,45,45,45,4.330,5.531
1572,0.000,44,44,44,4.337,5.399
1573,0.000,55,55,55,4.434,5.760
1574,0.000,20,20,20,4.375,5.726
1575,0.000,25,25,25,4.431,5.899
1576,0.000,51,51,51,4.510,5.858
1577,0.000,23,23,23,4.397,5.828
1578,0.000,20,20,20,4.365,5.749
1579,0.000,19,19,19,4.214,5.507
1580,0.000,40,40,40,4.069,5.304
1581,0.000,23,23,23,4.571,5.546
1582,0.000,25,25,25,4.485,5.619
1583,0.000,44,44,44,4.535,5.693
1584,0.000,36,36,36,4.441,5.659
1585,0.000,28,28,28,4.456,5.457
1586,0.000,32,32,32,4.644,5.678
1587,0.000,39,39,39,4.655,5.623
1588,0.000,31,31,31,4.737,5.670
1589,0.000,47,47,47,4.782,5.784
1590,0.000,57,57,57,4.758,5.851
1591,0.000,38,38,38,4.650,5.854
1592,0.000,30,30,30,4.671,5.792
1593,0.000,33,33,33,4.880,5.779
1594,0.000,28,28,28,4.964,5.819
1595,0.000,50,50,50,5.000,5.729
1596,0.000,39,39,39,4.936,5.590
1597,0.000,31,31,31,4.831,5.543
1598,0.000,23,23,23,4.694,5.550
1599,0.000,36,36,36,4.709,5.451
1600,0.000,27,27,27,4.567,5.447
1601,0.000,53,53,53,4.495,5.347
1602,0.000,46,46,46,4.593,5.344
1603,0.000,52,52,52,4.498,5.240
1604,0.000,40,40,40,4.557,5.216
1605,0.000,40,40,40,4.668,5.238
1606,0.000,54,54,54,4.866,5.153
1607,0.000,32,32,32,4.475,5.145
1608,0.000,23,23,23,4.420,5.119
1609,0.000,40,40,40,4.928,5.243
1610,0.000,39,39,39,4.963,5.381
1611,0.000,44,44,44,5.014,5.127
1612,0.000,45,45,45,5.037,5.542
1613,0.000,33,33,33,5.108,5.740
1614,0.000,44,44,44,5.177,5.748
1615,0.000,32,32,32,5.066,5.839
1616,0.000,27,27,27,5.028,5.903
1617,0.000,57,57,57,5.382,5.780
1618,0.000,40,40,40,5.315,5.775
1619,0.000,37,37,37,5.262,5.713
1620,0.000,40,40,40,5.222,5.657
1621,0.000,29,29,29,5.111,5.380
1622,0.000,39,39,39,5.157,5.317
1623,0.000,30,30,30,5.197,5.514
1624,0.000,57,57,57,5.491,5.405
1625,0.000,28,28,28,5.426,5.431
1626,0.000,28,28,28,5.356,5.433
1627,0.000,26,26,26,5.269,5.319
1628,0.000,55,55,55,5.204,5.178
1629,0.000,44,44,44,5.234,5.086
1630,0.000,68,68,68,5.366,5.257
1631,0.000,44,44,44,5.410,5.324
1632,0.000,34,34,34,5.352,5.581
1633,0.000,43,43,43,5.405,5.653
1634,0.000,42,42,42,5.553,5.697
1635,0.000,37,37,37,5.627,5.722
1636,0.000,41,41,41,5.537,5.766
1637,0.000,48,48,48,5.590,5.521
1638,0.000,33,33,33,5.741,5.706
1639,0.000,37,37,37,5.741,5.623
1640,0.000,38,38,38,5.799,5.775
1641,0.000,31,31,31,5.632,5.963
1642,0.000,50,50,50,5.889,5.528
1643,0.000,28,28,28,5.900,5.590
1644,0.000,34,34,34,5.875,5.396
1645,0.000,25,25,25,5.882,5.292
1646,0.000,20,20,20,5.762,5.449
1647,0.000,34,34,34,5.685,5.407
1648,0.000,46,46,46,5.562,5.306
1649,0.000,51,51,51,5.505,5.229
1650,0.000,47,47,47,5.414,5.157
1651,0.000,32,32,32,5.681,5.317
1652,0.000,35,35,35,5.745,5.269
1653,0.000,23,23,23,5.704,5.171
1654,0.000,34,34,34,5.646,5.113
1655,0.000,28,28,28,5.574,5.065
1656,0.000,22,22,22,5.866,5.694
1657,0.000,39,39,39,5.986,5.711
1658,0.000,21,21,21,5.991,5.546
1659,0.000,21,21,21,6.164,5.326
1660,0.000,40,40,40,5.310,4.986
1661,0.000,33,33,33,5.215,4.977
1662,0.000,51,51,51,5.361,4.924
1663,0.000,31,31,31,5.296,4.866
1664,0.000,28,28,28,5.231,4.891
1665,0.000,63,63,63,5.169,4.833
1666,0.000,34,34,34,5.199,4.782
1667,0.000,25,25,25,5.157,4.694
1668,0.000,38,38,38,5.058,4.819
1669,0.000,35,35,35,5.083,4.894
1670,0.000,37,37,37,4.808,5.079
1671,0.000,37,37,37,4.694,5.009
1672,0.000,39,39,39,4.634,4.935
1673,0.000,45,45,45,4.576,4.880
1674,0.000,28,28,28,4.588,4.829
1675,0.000,34,34,34,4.664,4.859
1676,0.000,32,32,32,4.741,4.891
1677,0.000,73,73,73,4.801,4.799
1678,0.000,51,51,51,4.773,4.736
1679,0.000,27,27,27,4.678,4.704
1680,0.000,34,34,34,4.850,4.722
1681,0.000,28,28,28,4.931,4.671
1682,0.000,35,35,35,4.516,5.030
1683,0.000,23,23,23,4.639,5.132
1684,0.000,14,14,14,4.755,5.137
1685,0.000,54,54,54,4.407,4.660
1686,0.000,42,42,42,5.644,4.898
1687,0.000,41,41,41,5.729,5.019
1688,0.000,44,44,44,5.787,4.880
1689,0.000,50,50,50,5.745,4.817
1690,0.000,65,65,65,5.738,4.708
1691,0.000,34,34,34,5.521,4.757
1692,0.000,41,41,41,5.421,4.752
1693,0.000,32,32,32,5.500,4.882
1694,0.000,37,37,37,5.852,4.940
1695,0.000,31,31,31,5.910,4.972
1696,0.000,47,47,47,6.035,4.979
1697,0.000,37,37,37,6.051,4.887
1698,0.000,62,62,62,5.961,4.838
1699,0.000,56,56,56,6.042,4.775
1700,0.000,46,46,46,5.845,4.773
1701,0.000,34,34,34,5.954,4.748
1702,0.000,58,58,58,6.220,4.727
1703,0.000,46,46,46,6.134,4.757
1704,0.000,42,42,42,6.368,4.898
1705,0.000,45,45,45,6.220,4.843
1706,0.000,43,43,43,6.188,4.861
1707,0.000,28,28,28,6.282,5.023
1708,0.000,28,28,28,6.250,5.188
1709,0.000,32,32,32,6.225,5.243
1710,0.000,33,33,33,3.576,4.271
1711,0.000,72,72,72,3.580,4.194
1712,0.000,47,47,47,3.611,4.174
1713,0.000,33,33,33,3.545,4.101
1714,0.000,34,34,34,3.417,4.160
1715,0.000,31,31,31,3.316,4.337
1716,0.000,16,16,16,3.007,4.340
1717,0.000,44,44,44,3.094,4.267
1718,0.000,38,38,38,3.337,4.066
1719,0.000,44,44,44,3.174,4.014
1720,0.000,44,44,44,3.087,4.031
1721,0.000,47,47,47,3.222,3.958
1722,0.000,56,56,56,3.281,3.934
1723,0.000,48,48,48,3.233,3.892
1724,0.000,41,41,41,2.981,3.866
1725,0.000,39,39,39,2.972,3.769
1726,0.000,37,37,37,3.042,3.731
1727,0.000,49,49,49,3.086,3.692
1728,0.000,45,45,45,3.130,3.752
1729,0.000,61,61,61,2.972,3.690
1730,0.000,42,42,42,2.984,3.620
1731,0.000,46,46,46,2.942,3.567
1732,0.000,85,85,85,2.859,3.553
1733,0.000,30,30,30,2.944,3.301
1734,0.000,50,50,50,3.019,3.396
1735,0.000,40,40,40,3.088,3.384
1736,0.000,71,71,71,3.160,3.488
1737,0.000,33,33,33,3.208,3.498
1738,0.000,45,45,45,3.204,3.294
1739,0.000,34,34,34,3.236,3.343
1740,0.000,32,32,32,3.255,3.384
1741,0.000,20,20,20,3.294,3.465
1742,0.000,30,30,30,3.292,3.546
1743,0.000,37,37,37,3.264,3.648
1744,0.000,57,57,57,3.319,3.699
1745,0.000,33,33,33,3.271,3.775
1746,0.000,30,30,30,3.192,3.731
1747,0.000,46,46,46,3.410,3.729
1748,0.000,47,47,47,3.412,3.650
1749,0.000,48,48,48,3.410,3.579
1750,0.000,35,35,35,3.435,3.519
1751,0.000,28,28,28,3.484,3.428
1752,0.000,62,62,62,3.512,3.317
1753,0.000,51,51,51,3.634,3.542
1754,0.000,25,25,25,3.542,3.588
1755,0.000,26,26,26,3.449,3.877
1756,0.000,37,37,37,3.442,3.938
1757,0.000,38,38,38,3.398,3.938
1758,0.000,28,28,28,3.398,4.007
1759,0.000,34,34,34,3.620,3.905
1760,0.000,41,41,41,3.627,3.868
1761,0.000,50,50,50,3.766,3.815
1762,0.000,41,41,41,3.875,3.817
1763,0.000,57,57,57,3.914,3.755
1764,0.000,37,37,37,3.986,3.782
1765,0.000,51,51,51,3.722,3.991
1766,0.000,36,36,36,3.799,4.051
1767,0.000,37,37,37,3.715,4.127
1768,0.000,46,46,46,3.810,4.266
1769,0.000,47,47,47,4.056,4.278
1770,0.000,23,23,23,3.910,4.220
1771,0.000,26,26,26,4.023,4.148
1772,0.000,39,39,39,4.113,4.137
1773,0.000,54,54,54,4.155,4.197
1774,0.000,34,34,34,4.218,4.148
1775,0.000,51,51,51,4.188,4.317
1776,0.000,32,32,32,4.144,4.044
1777,0.000,38,38,38,4.234,4.007
1778,0.000,42,42,42,4.289,4.072
1779,0.000,33,33,33,4.310,4.549
1780,0.000,91,91,91,4.444,4.551
1781,0.000,69,69,69,4.558,4.595
1782,0.000,45,45,45,4.618,4.567
1783,0.000,53,53,53,4.470,4.361
1784,0.000,46,46,46,4.539,4.248
1785,0.000,49,49,49,4.625,4.262
1786,0.000,35,35,35,4.560,4.345
1787,0.000,23,23,23,4.567,4.414
1788,0.000,52,52,52,3.822,3.535
1789,0.000,46,46,46,3.907,3.463
1790,0.000,83,83,83,3.245,3.090
1791,0.000,52,52,52,3.199,3.095
1792,0.000,58,58,58,3.315,3.139
1793,0.000,50,50,50,3.361,3.178
1794,0.000,69,69,69,3.468,3.146
1795,0.000,45,45,45,3.435,3.109
1796,0.000,30,30,30,3.470,2.993
1797,0.000,50,50,50,3.590,3.009
1798,0.000,27,27,27,3.590,3.095
1799,0.000,55,55,55,3.558,2.822
1800,0.000,39,39,39,3.417,2.780
1801,0.000,61,61,61,3.794,2.771
1802,0.000,64,64,64,3.806,2.836
1803,0.000,37,37,37,3.769,2.887
1804,0.000,43,43,43,3.898,2.935
1805,0.000,36,36,36,3.843,3.000
1806,0.000,35,35,35,3.907,3.051
1807,0.000,60,60,60,3.847,3.199
1808,0.000,50,50,50,3.806,3.155
1809,0.000,49,49,49,3.762,3.150
1810,0.000,66,66,66,3.775,3.255
1811,0.000,37,37,37,3.708,3.308
1812,0.000,30,30,30,3.646,3.340
1813,0.000,58,58,58,4.037,3.102
1814,0.000,46,46,46,4.053,3.148
1815,0.000,36,36,36,4.116,3.188
1816,0.000,43,43,43,4.139,3.301
1817,0.000,51,51,51,4.037,3.329
1818,0.000,81,81,81,4.081,3.468
1819,0.000,57,57,57,4.100,3.412
1820,0.000,38,38,38,4.231,3.292
1821,0.000,61,61,61,4.083,3.569
1822,0.000,58,58,58,4.028,3.637
1823,0.000,47,47,47,4.058,3.681
1824,0.000,40,40,40,4.183,3.694
1825,0.000,34,34,34,4.250,3.498
1826,0.000,33,33,33,4.315,3.435
1827,0.000,56,56,56,4.359,3.350
1828,0.000,57,57,57,4.377,3.426
1829,0.000,50,50,50,4.421,3.544
1830,0.000,38,38,38,4.495,3.447
1831,0.000,61,61,61,4.532,3.326
1832,0.000,36,36,36,4.650,3.454
1833,0.000,31,31,31,4.641,3.414
1834,0.000,59,59,59,4.562,3.646
1835,0.000,55,55,55,4.444,3.660
1836,0.000,40,40,40,4.384,3.718
1837,0.000,69,69,69,4.347,3.815
1838,0.000,28,28,28,4.273,3.868
1839,0.000,54,54,54,4.324,3.958
1840,0.000,47,47,47,4.391,3.873
1841,0.000,41,41,41,4.500,3.808
1842,0.000,49,49,49,4.470,3.907
1843,0.000,31,31,31,4.546,3.868
1844,0.000,42,42,42,4.593,3.850
1845,0.000,32,32,32,4.694,3.882
1846,0.000,47,47,47,4.708,3.803
1847,0.000,30,30,30,4.692,3.944
1848,0.000,61,61,61,4.894,3.928
1849,0.000,66,66,66,4.942,3.873
1850,0.000,28,28,28,4.894,3.829
1851,0.000,35,35,35,4.935,3.745
1852,0.000,35,35,35,4.852,3.720
1853,0.000,31,31,31,4.752,3.706
1854,0.000,32,32,32,4.667,3.725
1855,0.000,51,51,51,4.674,3.653
1856,0.000,45,45,45,4.720,3.588
1857,0.000,55,55,55,4.778,3.572
1858,0.000,37,37,37,4.803,3.613
1859,0.000,46,46,46,4.843,3.484
1860,0.000,52,52,52,4.840,3.361
1861,0.000,27,27,27,4.748,3.347
1862,0.000,39,39,39,4.785,3.303
1863,0.000,25,25,25,4.764,3.243
1864,0.000,59,59,59,4.819,3.169
1865,0.000,34,34,34,4.736,3.144
1866,0.000,31,31,31,4.688,3.178
1867,0.000,35,35,35,4.525,3.095
1868,0.000,29,29,29,4.424,3.104
1869,0.000,40,40,40,4.470,3.201
1870,0.000,62,62,62,4.391,3.227
1871,0.000,35,35,35,4.280,3.111
1872,0.000,49,49,49,4.137,2.919
1873,0.000,41,41,41,4.199,2.877
1874,0.000,36,36,36,4.125,2.859
1875,0.000,43,43,43,4.220,2.826
1876,0.000,44,44,44,4.296,2.845
1877,0.000,57,57,57,4.421,2.887
1878,0.000,74,74,74,4.468,2.854
1879,0.000,62,62,62,4.532,2.856
1880,0.000,58,58,58,4.611,2.806
1881,0.000,33,33,33,4.727,2.826
1882,0.000,48,48,48,4.866,2.785
1883,0.000,33,33,33,4.565,4.164
1884,0.000,49,49,49,4.683,4.137
1885,0.000,31,31,31,4.863,4.148
1886,0.000,54,54,54,4.667,4.382
1887,0.000,37,37,37,4.704,4.477
1888,0.000,37,37,37,4.287,4.708
1889,0.000,31,31,31,4.370,4.627
1890,0.000,39,39,39,4.454,4.623
1891,0.000,21,21,21,4.701,4.620
1892,0.000,29,29,29,4.843,4.549
1893,0.000,37,37,37,4.947,4.565
1894,0.000,27,27,27,4.931,4.472
1895,0.000,50,50,50,4.877,4.354
1896,0.000,41,41,41,4.956,4.296
1897,0.000,28,28,28,4.597,5.069
1898,0.000,27,27,27,4.389,5.069
1899,0.000,29,29,29,3.802,2.646
1900,0.000,29,29,29,3.892,2.736
1901,0.000,55,55,55,3.958,2.698
1902,0.000,28,28,28,3.892,2.542
1903,0.000,30,30,30,4.052,2.601
1904,0.000,68,68,68,4.191,2.531
1905,0.000,45,45,45,4.226,2.569
1906,0.000,58,58,58,4.191,2.469
1907,0.000,38,38,38,4.274,2.340
1908,0.000,44,44,44,4.184,2.694
1909,0.000,50,50,50,3.583,2.733
1910,0.000,37,37,37,3.510,2.757
1911,0.000,47,47,47,4.424,2.681
1912,0.000,31,31,31,4.309,2.681
1913,0.000,55,55,55,4.524,2.538
1914,0.000,38,38,38,4.451,2.490
1915,0.000,33,33,33,4.597,2.580
1916,0.000,31,31,31,4.486,2.580
1917,0.000,40,40,40,4.774,2.694
1918,0.000,39,39,39,4.920,2.677
1919,0.000,29,29,29,5.003,2.618
1920,0.000,42,42,42,5.056,2.736
1921,0.000,29,29,29,5.069,2.844
1922,0.000,47,47,47,5.156,2.771
1923,0.000,24,24,24,5.250,2.823
1924,0.000,33,33,33,5.326,2.812
1925,0.000,33,33,33,5.340,2.743
1926,0.000,58,58,58,5.344,2.656
1927,0.000,91,91,91,5.427,2.701
1928,0.000,45,45,45,5.479,2.705
1929,0.000,33,33,33,5.424,2.632
1930,0.000,60,60,60,5.344,2.472
1931,0.000,29,29,29,5.299,2.510
1932,0.000,33,33,33,5.167,2.628
1933,0.000,28,28,28,5.160,2.590
1934,0.000,30,30,30,4.750,2.549
1935,0.000,31,31,31,4.778,2.458
1936,0.000,24,24,24,4.917,3.021
1937,0.000,49,49,49,5.785,2.684
1938,0.000,42,42,42,5.740,2.538
1939,0.000,58,58,58,5.552,2.514
1940,0.000,28,28,28,5.958,2.476
1941,0.000,52,52,52,5.264,3.014
1942,0.000,28,28,28,5.097,3.104
1943,0.000,28,28,28,5.153,3.198
1944,0.000,42,42,42,5.184,3.260
1945,0.000,42,42,42,5.122,3.326
1946,0.000,62,62,62,4.986,3.479
1947,0.000,77,77,77,5.010,3.611
1948,0.000,63,63,63,5.333,3.663
1949,0.000,54,54,54,5.455,3.552
1950,0.000,28,28,28,5.458,3.764
1951,0.000,72,72,72,5.351,3.830
1952,0.000,41,41,41,5.406,3.899
1953,0.000,42,42,42,5.288,3.889
1954,0.000,33,33,33,5.299,3.979
1955,0.000,67,67,67,5.365,3.115
1956,0.000,25,25,25,5.274,3.146
1957,0.000,51,51,51,5.458,2.979
1958,0.000,38,38,38,5.507,3.052
1959,0.000,33,33,33,5.552,2.997
1960,0.000,36,36,36,5.712,2.972
1961,0.000,35,35,35,5.799,3.017
1962,0.000,35,35,35,5.854,3.090
1963,0.000,45,45,45,5.861,2.899
1964,0.000,55,55,55,5.910,3.010
1965,0.000,44,44,44,6.115,2.799
1966,0.000,38,38,38,6.028,2.965
1967,0.000,42,42,42,6.049,3.017
1968,0.000,50,50,50,5.519,3.382
1969,0.000,38,38,38,5.556,3.488
1970,0.000,46,46,46,5.653,3.333
1971,0.000,60,60,60,5.840,3.164
1972,0.000,57,57,57,5.782,3.273
1973,0.000,61,61,61,5.803,3.356
1974,0.000,34,34,34,5.743,3.428
1975,0.000,43,43,43,5.875,3.403
1976,0.000,34,34,34,5.910,3.472
1977,0.000,27,27,27,6.097,3.442
1978,0.000,36,36,36,6.102,3.308
1979,0.000,27,27,27,5.977,3.215
1980,0.000,24,24,24,5.921,3.250
1981,0.000,28,28,28,5.995,3.086
1982,0.000,30,30,30,5.708,3.576
1983,0.000,39,39,39,5.826,3.565
1984,0.000,32,32,32,5.824,3.741
1985,0.000,57,57,57,5.697,3.861
1986,0.000,31,31,31,5.625,3.845
1987,0.000,52,52,52,5.780,3.917
1988,0.000,40,40,40,5.810,3.838
1989,0.000,37,37,37,5.856,3.956
1990,0.000,37,37,37,5.958,3.824
1991,0.000,21,21,21,5.576,4.123
1992,0.000,29,29,29,5.565,4.012
1993,0.000,34,34,34,5.688,4.058
1994,0.000,24,24,24,5.535,4.333
1995,0.000,33,33,33,5.595,4.303
1996,0.000,59,59,59,5.833,4.417
1997,0.000,41,41,41,5.796,4.366
1998,0.000,35,35,35,5.579,4.502
1999,0.000,31,31,31,5.641,4.572
2000,0.000,50,50,50,5.718,4.553
2001,0.000,29,29,29,5.648,4.699
2002,0.000,62,62,62,5.868,4.241
2003,0.000,56,56,56,5.829,4.155
2004,0.000,40,40,40,6.021,4.442
2005,0.000,62,62,62,6.079,4.567
2006,0.000,42,42,42,6.201,4.528
2007,0.000,27,27,27,6.081,4.347
2008,0.000,26,26,26,6.155,4.273
2009,0.000,45,45,45,6.130,4.137
2010,0.000,46,46,46,6.058,4.081
2011,0.000,43,43,43,6.127,4.049
2012,0.000,30,30,30,6.113,3.981
2013,0.000,37,37,37,6.088,3.891
2014,0.000,39,39,39,6.153,3.778
2015,0.000,47,47,47,6.090,3.641
2016,0.000,30,30,30,6.167,3.639
2017,0.000,24,24,24,6.153,3.537
2018,0.000,26,26,26,6.002,3.530
2019,0.000,31,31,31,6.007,3.701
2020,0.000,40,40,40,5.914,3.653
2021,0.000,31,31,31,6.238,3.609
2022,0.000,17,17,17,6.299,3.491
2023,0.000,22,22,22,6.391,3.600
2024,0.000,28,28,28,6.410,3.745
2025,0.000,48,48,48,6.400,3.847
2026,0.000,54,54,54,6.278,3.852
2027,0.000,44,44,44,6.204,3.933
2028,0.000,42,42,42,6.306,3.951
2029,0.000,48,48,48,6.481,3.968
2030,0.000,53,53,53,6.461,4.190
2031,0.000,62,62,62,6.285,4.303
2032,0.000,48,48,48,6.331,4.352
2033,0.000,32,32,32,6.303,4.178
2034,0.000,28,28,28,6.380,4.162
2035,0.000,23,23,23,6.468,4.509
2036,0.000,23,23,23,6.394,4.657
2037,0.000,40,40,40,6.542,4.546
2038,0.000,42,42,42,6.634,4.572
2039,0.000,35,35,35,6.623,4.715
2040,0.000,26,26,26,6.741,4.660
2041,0.000,38,38,38,6.706,4.817
2042,0.000,38,38,38,6.764,4.898
